,,Similarity_Type,Number of Clusters (input),Number of clusters(output),Affinity Type,Word/Sentence,File_Name,Clusters,Mismatch Metric,Match Metric,M,False Positive,False Negative
,,total_set_similairy,22,22,nearest_neighbors,sentence-based,n50_de_rma,"[ 9 15 11  5  2 19 10  2 12  5  1  5 17  5 15  1  5  2  9  2  9  9  9 16 14
  8 13 21 18 10  4  4 12  5  7  0  4 11 16 15  6  8 11  1  3 10 15 20  2 16]",210,46,1.5,90,120
,,total_set_similairy,22,9,precomputed,word-based,n50_de_rma,"[11, 19, 16, 10, 16, 11, 19, 19, 4, 19, 19, 13, 19, 11, 19, 1, 10, 10, 0, 10, 11, 11, 11, 19, 19, 10, 16, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 13, 19, 19, 10, 10, 3]",806,108,2,28,778
,,total_set_similairy,22,22,precomputed,sentence-based,n50_de_rma,"[ 1  1  2  8 11  6  1 11 14  1 16  2  4 19 13 18 18  3 18  3  5  5  5 17  9
  4 20  7 10  4  2  8 21 12  0  2  8  4 21  4  4  8  4  2 13  1 13 15  3  4]",214,54,1,82,132
,,total_set_similairy,22,10,rbf,word-based,n50_de_rma,"[10, 3, 19, 3, 18, 7, 3, 18, 21, 18, 3, 17, 3, 3, 3, 19, 13, 19, 0, 19, 10, 3, 10, 3, 3, 3, 13, 3, 19, 3, 3, 3, 17, 19, 10, 10, 18, 10, 10, 3, 3, 3, 10, 3, 4, 3, 3, 3, 19, 7]",608,78,2,58,550
,,total_set_similairy,22,22,rbf,sentence-based,n50_de_rma,"[21  1 17  3 17 12  4 17  4  2 11  3  2  1  1  0  3  6 20  6 20 20 20  3  8
  4 13 19  7  1  1  4 16  3 15 18  4  1 21  1  5  9  3  1 10  1  1 14  6  2]",254,52,1,84,170
,,total_set_similairy,22,13,sigmoid,word-based,n50_de_rma,"[5, 5, 13, 13, 5, 12, 5, 2, 13, 16, 16, 0, 5, 5, 6, 2, 3, 2, 0, 8, 5, 16, 16, 12, 5, 3, 3, 16, 5, 13, 13, 15, 16, 6, 13, 13, 13, 13, 16, 5, 13, 13, 18, 16, 0, 16, 14, 12, 8, 20]",358,64,3,72,286
,,total_set_similairy,22,22,sigmoid,sentence-based,n50_de_rma,"[16  1 21 19 21  1  1  2  5 18  1  3  1  9  1  1  7  2  1  2  1  1 20 11  1
  1  6 10  0  1  1  1 13  4  1  1  1  1 17  1  1  1  8  1 12  1  1 15  2 14]",664,68,1,68,596
,,total_set_similairy,22,11,polynomial,word-based,n50_de_rma,"[21, 11, 11, 2, 21, 4, 21, 21, 4, 16, 21, 6, 21, 21, 21, 19, 7, 2, 0, 6, 4, 4, 12, 11, 21, 21, 21, 21, 21, 21, 21, 21, 6, 11, 6, 6, 11, 11, 11, 21, 11, 21, 20, 11, 21, 11, 21, 21, 6, 11]",588,86,1,50,538
,,total_set_similairy,22,22,polynomial,sentence-based,n50_de_rma,"[18  0 21 16 21  0  0  2 15 17  0 20  0  7  0  0 13  2  0  2  0  0 11  6  0
  0  4  5  3  0  0  0  9 14  0  0  0  0 12  0  0  0 19  0  1  0  0  8  2 10]",664,68,1,68,596
,,total_set_similairy,22,10,poly,word-based,n50_de_rma,"[6, 20, 21, 20, 14, 6, 20, 21, 6, 20, 21, 7, 20, 17, 3, 12, 7, 7, 0, 21, 6, 20, 6, 21, 6, 6, 6, 20, 21, 6, 6, 21, 6, 21, 21, 6, 21, 6, 6, 2, 20, 20, 14, 6, 21, 20, 20, 20, 2, 6]",542,68,2,68,474
,,total_set_similairy,22,22,poly,sentence-based,n50_de_rma,"[19  1 17  7 17  1  1 20 10 15  1 21  1 12  1  1 18 20  1 20  1  1 14 13  1
  1 11  3  6  1  1  1  2  0  1  1  1  1  4  1  1  1 16  1  9  1  1  8 20  5]",664,68,1,68,596
,,total_set_similairy,22,13,linear,word-based,n50_de_rma,"[18, 18, 16, 19, 6, 18, 18, 16, 16, 21, 16, 20, 18, 12, 13, 16, 9, 11, 0, 20, 18, 18, 18, 11, 18, 18, 10, 18, 13, 18, 16, 19, 18, 19, 20, 19, 19, 18, 16, 18, 19, 18, 16, 18, 4, 18, 4, 18, 20, 12]",498,68,2,68,430
,,total_set_similairy,22,22,linear,sentence-based,n50_de_rma,"[16  1 20  0 20  1  1  4 14 19  1 21  1 13  1  1 17  4  1  4  1  1  3 10  1
  1 18  9 11  1  1  1  6 12  1  1  1  1  7  1  1  1 15  1  2  1  1  8  4  5]",664,68,1,68,596
,,total_set_similairy,22,11,cosine,word-based,n50_de_rma,"[18, 17, 21, 1, 18, 21, 1, 15, 7, 16, 18, 0, 17, 17, 18, 21, 12, 10, 0, 7, 0, 0, 17, 18, 17, 7, 7, 18, 18, 17, 18, 7, 1, 18, 18, 18, 18, 18, 18, 17, 18, 17, 12, 18, 18, 18, 17, 18, 12, 20]",494,78,3,58,436
,,total_set_similairy,22,22,cosine,sentence-based,n50_de_rma,"[ 6  5  3  2  3 17 19  3  9 21 10 15  0  5  5 20 20  2  0  2  0  0  0 12  7
 12 18  0 13  5  4  8  6 12  1 16 14  5  6 12 11 12  3  5 12  5  5  0  2 12]",254,52,1,84,170
,,total_set_similairy,24,1,nearest_neighbors,word-based,n50_de_rma,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2364,136,50,0,2364
,,total_set_similairy,24,24,nearest_neighbors,sentence-based,n50_de_rma,"[ 5  0  2  8 19 17  4 19 11  8 22  8 10 21  0  6  8  3  5  3  5  5  5  1  9
  7 16 15 13  4 12 10 11  8 20 14 10  2  2  0 23  7  3 12  1  4  0  6  3 18]",188,46,2,90,98
,,total_set_similairy,24,7,precomputed,word-based,n50_de_rma,"[9, 9, 11, 9, 9, 9, 9, 22, 0, 9, 9, 8, 9, 9, 9, 11, 12, 12, 0, 0, 5, 5, 9, 9, 9, 9, 22, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 22, 9, 9, 9, 0, 9]",1230,120,2,16,1214
,,total_set_similairy,24,24,precomputed,sentence-based,n50_de_rma,"[ 1 10 13  0 13  2  0 13 15 10  8 10 10 21 17 11 11  4  2  4 14 14 14 18  3
  2  1 12 23 10  2  2  1 20  6 10  2  7  1  2 16  5 13  5 22 10 17  9  4 19]",222,46,1,90,132
,,total_set_similairy,24,11,rbf,word-based,n50_de_rma,"[23, 23, 0, 23, 22, 23, 23, 1, 22, 23, 23, 15, 23, 23, 23, 10, 10, 12, 0, 22, 16, 16, 23, 23, 23, 23, 1, 23, 23, 23, 23, 23, 22, 9, 23, 23, 15, 23, 22, 23, 23, 23, 10, 23, 17, 23, 23, 23, 22, 2]",866,88,2,48,818
,,total_set_similairy,24,24,rbf,sentence-based,n50_de_rma,"[ 0  1  6 23  6 18 17  6  1 14  3  0 12  1 12 22  0  8 21  8 21 21 21  0  4
  1 11 16  9 12 12  1 20  0  2  5  1 12 20  1  7 13  0 12 19 12 12 10  8 15]",236,52,1,84,152
,,total_set_similairy,24,15,sigmoid,word-based,n50_de_rma,"[20, 16, 17, 19, 15, 18, 16, 21, 19, 10, 7, 18, 16, 12, 12, 17, 22, 19, 0, 16, 18, 18, 20, 2, 16, 16, 19, 16, 16, 18, 17, 19, 20, 12, 19, 17, 15, 1, 6, 16, 16, 19, 18, 16, 21, 18, 16, 16, 16, 18]",390,52,2,84,306
,,total_set_similairy,24,24,sigmoid,sentence-based,n50_de_rma,"[17  0 23 10 23  0  0  5  8 21 15  1  0  2  0  0 16  5  0  5  0  0 20  4  0
  0 12  9 19  0  0  0 13  3  0  0  0  0 11  0 22  0  6  0 14  0  0 18  5  7]",578,64,1,72,506
,,total_set_similairy,24,11,polynomial,word-based,n50_de_rma,"[7, 7, 9, 7, 10, 7, 7, 22, 13, 23, 7, 12, 7, 7, 19, 9, 9, 22, 0, 22, 7, 7, 7, 12, 7, 23, 23, 7, 22, 7, 7, 7, 5, 19, 7, 7, 19, 7, 7, 7, 7, 7, 9, 7, 12, 7, 11, 7, 9, 19]",736,78,3,58,678
,,total_set_similairy,24,24,polynomial,sentence-based,n50_de_rma,"[21  1  0 11  0  1  1 23 15 18 20 22  1 13  1  1 17 23  1 23  1  1  2 14  1
  1 12  9  3  1  1  1  6 16  1  1  1  1  5  1  7  1 19  1  8  1  1  4 23 10]",578,64,1,72,506
,,total_set_similairy,24,13,poly,word-based,n50_de_rma,"[9, 15, 2, 16, 2, 15, 15, 2, 15, 0, 9, 23, 13, 0, 19, 14, 12, 18, 0, 15, 13, 8, 15, 2, 15, 13, 2, 2, 2, 15, 2, 16, 15, 2, 2, 2, 16, 2, 2, 15, 2, 9, 2, 9, 23, 15, 0, 15, 14, 6]",436,66,2,70,366
,,total_set_similairy,24,24,poly,sentence-based,n50_de_rma,"[21  0 20  4 20  0  0  1 17 18 23 22  0 10  0  0 11  1  0  1  0  0 13 19  0
  0 16  5  2  0  0  0  8 15  0  0  0  0  7  0  3  0 14  0 12  0  0  6  1  9]",578,64,1,72,506
,,total_set_similairy,24,11,linear,word-based,n50_de_rma,"[13, 7, 13, 7, 13, 7, 7, 11, 7, 7, 23, 6, 7, 13, 13, 2, 14, 22, 0, 12, 0, 0, 20, 7, 7, 7, 7, 7, 7, 7, 13, 13, 7, 13, 7, 13, 13, 13, 11, 7, 13, 7, 7, 13, 13, 7, 13, 7, 12, 22]",668,80,2,56,612
,,total_set_similairy,24,24,linear,sentence-based,n50_de_rma,"[ 0  1 21  5 21  1  1  7 15 19 20 23  1 14  1  1 22  7  1  7  1  1  8 16  1
  1  3 12  6  1  1  1  2 17  1  1  1  1 13  1  4  1 18  1 10  1  1  9  7 11]",578,64,1,72,506
,,total_set_similairy,24,9,cosine,word-based,n50_de_rma,"[20, 14, 14, 20, 14, 23, 18, 15, 23, 14, 23, 18, 23, 20, 20, 23, 23, 3, 0, 15, 20, 23, 23, 23, 23, 23, 20, 23, 15, 15, 15, 15, 23, 3, 3, 20, 3, 20, 23, 15, 23, 23, 8, 23, 17, 23, 15, 23, 3, 23]",572,70,4,66,506
,,total_set_similairy,24,24,cosine,sentence-based,n50_de_rma,"[ 0  1  3 23  3 12  9  3 22  2 15 13  7  1  1  5  5  4  5  4  7  7  7  1  8
 16  1 21 14  1 11  6  0  1 10 20 18  1  0  1 17  1  3  1  1  1  1  1  4 19]",306,66,1,70,236
,,max_set_similairy,8,7,nearest_neighbors,word-based,n50_de_rma,"[0, 3, 0, 7, 0, 7, 6, 0, 7, 7, 7, 6, 2, 2, 2, 7, 7, 2, 0, 2, 6, 2, 0, 2, 0, 0, 2, 2, 7, 4, 7, 7, 7, 6, 0, 0, 2, 0, 0, 0, 2, 4, 0, 0, 7, 0, 7, 2, 5, 7]",618,68,4,68,550
,,max_set_similairy,8,8,nearest_neighbors,sentence-based,n50_de_rma,"[0 1 7 3 5 6 3 5 5 0 2 0 1 7 7 3 5 5 0 0 3 1 7 4 4 4 2 4 1 4 4 4 5 4 1 6 1
 2 7 4 1 6 5 6 1 7 1 1 0 3]",360,64,6,72,288
,,max_set_similairy,8,6,precomputed,word-based,n50_de_rma,"[0, 7, 0, 7, 1, 0, 0, 0, 5, 7, 6, 7, 7, 0, 1, 1, 7, 0, 0, 0, 7, 0, 0, 1, 0, 7, 0, 0, 6, 7, 0, 4, 0, 7, 6, 0, 1, 0, 0, 1, 7, 7, 5, 0, 6, 0, 6, 0, 7, 0]",768,66,5.5,70,698
,,max_set_similairy,8,8,precomputed,sentence-based,n50_de_rma,"[4 0 2 7 2 6 5 2 3 1 0 2 0 0 0 5 7 1 6 1 5 5 4 2 2 2 5 2 0 4 2 2 4 2 0 4 0
 4 4 2 5 4 2 4 5 4 0 0 1 5]",470,62,6,74,396
,,max_set_similairy,8,5,rbf,word-based,n50_de_rma,"[7, 2, 0, 1, 0, 7, 1, 1, 2, 1, 7, 1, 7, 3, 7, 2, 7, 7, 0, 7, 7, 2, 7, 0, 7, 0, 0, 2, 7, 1, 0, 3, 7, 7, 1, 0, 7, 7, 7, 0, 2, 1, 1, 2, 7, 7, 7, 0, 7, 7]",734,60,9,76,658
,,max_set_similairy,8,8,rbf,sentence-based,n50_de_rma,"[6 1 6 6 6 4 7 6 6 0 7 6 1 5 1 7 6 6 6 0 7 3 5 2 2 2 7 2 1 2 2 2 6 6 1 4 1
 6 5 2 3 4 6 4 3 5 1 1 0 7]",426,60,5,76,350
,,max_set_similairy,8,2,sigmoid,word-based,n50_de_rma,"[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1]",1216,86,25,50,1166
,,max_set_similairy,8,1,sigmoid,sentence-based,n50_de_rma,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2364,136,50,0,2364
,,max_set_similairy,8,5,polynomial,word-based,n50_de_rma,"[6, 6, 6, 6, 0, 6, 6, 6, 1, 6, 6, 6, 6, 6, 1, 1, 0, 0, 0, 6, 6, 6, 1, 0, 6, 0, 6, 6, 6, 6, 6, 3, 6, 6, 6, 1, 6, 6, 6, 1, 6, 6, 4, 1, 6, 6, 6, 6, 1, 6]",1206,94,6,42,1164
,,max_set_similairy,8,8,polynomial,sentence-based,n50_de_rma,"[2 0 4 3 4 0 0 4 5 5 1 5 0 0 0 0 3 3 7 6 0 0 5 1 1 1 1 1 0 1 1 1 2 1 0 0 0
 1 5 1 0 0 4 1 0 5 0 0 6 0]",588,74,3.5,62,526
,,max_set_similairy,8,5,poly,word-based,n50_de_rma,"[1, 2, 1, 1, 2, 3, 0, 1, 1, 0, 1, 0, 1, 0, 1, 3, 0, 0, 0, 5, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 3, 1, 1, 0, 1, 1, 1, 0, 3, 0, 1, 0, 1, 1, 1, 0, 0, 3]",944,68,5,68,876
,,max_set_similairy,8,8,poly,sentence-based,n50_de_rma,"[5 7 4 2 4 3 7 4 3 0 1 0 7 3 7 7 2 2 0 6 7 7 3 1 1 1 1 1 7 1 1 1 4 1 7 3 7
 1 3 1 7 3 4 3 7 3 7 7 6 7]",498,68,4,68,430
,,max_set_similairy,8,7,linear,word-based,n50_de_rma,"[5, 4, 0, 3, 4, 3, 4, 1, 1, 4, 1, 2, 0, 3, 1, 3, 0, 3, 0, 3, 4, 1, 0, 4, 3, 4, 0, 1, 1, 4, 3, 7, 3, 4, 0, 1, 4, 4, 5, 0, 4, 4, 0, 0, 1, 4, 1, 0, 4, 3]",572,58,10,78,494
,,max_set_similairy,8,8,linear,sentence-based,n50_de_rma,"[1 0 3 0 3 0 0 3 0 6 0 7 0 0 0 0 0 0 5 2 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0
 0 0 0 0 0 3 0 0 0 0 0 4 0]",1472,108,1,28,1444
,,max_set_similairy,8,7,cosine,word-based,n50_de_rma,"[6, 2, 4, 6, 1, 6, 3, 5, 2, 6, 6, 5, 2, 0, 1, 2, 5, 5, 0, 5, 3, 0, 1, 5, 1, 2, 2, 0, 6, 1, 3, 2, 6, 2, 3, 1, 6, 6, 6, 1, 2, 1, 6, 1, 6, 6, 6, 4, 3, 6]",488,58,6,78,410
,,max_set_similairy,8,8,cosine,sentence-based,n50_de_rma,"[0 2 6 4 6 1 2 6 2 5 2 3 2 2 2 2 4 4 7 5 2 2 0 1 1 1 2 1 2 1 1 1 0 1 2 1 2
 1 0 1 2 1 6 1 2 0 2 2 5 2]",618,68,3.5,68,550
,,max_set_similairy,10,8,nearest_neighbors,word-based,n50_de_rma,"[8, 7, 5, 3, 7, 5, 4, 5, 6, 5, 7, 7, 0, 3, 7, 6, 2, 7, 0, 7, 7, 3, 2, 2, 7, 2, 3, 3, 7, 7, 5, 6, 5, 3, 0, 3, 7, 3, 8, 3, 0, 7, 4, 0, 7, 5, 7, 3, 5, 5]",496,52,4.5,84,412
,,max_set_similairy,10,10,nearest_neighbors,sentence-based,n50_de_rma,"[0 9 7 8 3 4 2 3 3 0 7 0 9 5 5 2 3 3 0 0 2 2 6 1 1 1 7 1 9 1 1 1 3 8 9 4 9
 7 6 1 2 4 3 4 2 6 9 9 0 2]",312,60,5,76,236
,,max_set_similairy,10,8,precomputed,word-based,n50_de_rma,"[8, 1, 4, 0, 4, 3, 9, 4, 2, 5, 0, 4, 4, 3, 4, 4, 9, 4, 0, 4, 9, 3, 4, 0, 5, 4, 4, 3, 0, 5, 3, 3, 3, 0, 1, 0, 5, 4, 8, 4, 3, 5, 4, 2, 0, 4, 0, 3, 3, 3]",512,64,4,72,440
,,max_set_similairy,10,10,precomputed,sentence-based,n50_de_rma,"[2 5 6 1 3 4 8 3 5 9 0 3 6 6 6 0 3 9 4 9 0 5 6 3 3 3 3 3 5 2 3 1 2 1 5 2 5
 2 7 3 0 2 3 2 0 7 6 6 9 8]",364,56,4.5,80,284
,,max_set_similairy,10,5,rbf,word-based,n50_de_rma,"[0, 7, 2, 0, 0, 0, 7, 7, 7, 7, 7, 7, 5, 0, 7, 0, 5, 3, 0, 7, 7, 7, 0, 5, 0, 5, 7, 5, 7, 0, 0, 3, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 7, 0, 7, 0, 7, 7, 0, 0]",880,72,5,64,816
,,max_set_similairy,10,10,rbf,sentence-based,n50_de_rma,"[1 6 1 1 1 3 9 1 1 1 5 1 2 6 6 9 1 1 1 8 5 4 7 0 0 0 5 0 2 0 0 0 1 1 2 3 2
 5 7 0 4 3 1 3 4 7 2 6 8 9]",384,58,4,78,306
,,max_set_similairy,10,4,sigmoid,word-based,n50_de_rma,"[0, 0, 1, 3, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 3, 2, 2, 0, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 3]",1260,92,6,44,1216
,,max_set_similairy,10,10,sigmoid,sentence-based,n50_de_rma,"[0 0 0 0 0 9 0 0 0 8 0 0 0 0 0 0 0 0 5 0 0 0 0 9 7 4 0 9 0 3 2 0 0 0 0 0 0
 0 0 6 0 0 0 1 0 0 0 0 0 0]",1498,88,1,48,1450
,,max_set_similairy,10,7,polynomial,word-based,n50_de_rma,"[1, 1, 1, 1, 4, 3, 9, 1, 0, 1, 5, 1, 4, 1, 4, 4, 4, 1, 0, 1, 4, 4, 1, 4, 1, 4, 3, 4, 5, 1, 0, 4, 3, 1, 1, 1, 4, 1, 1, 1, 4, 1, 1, 0, 5, 1, 5, 6, 4, 3]",742,62,4,74,668
,,max_set_similairy,10,10,polynomial,sentence-based,n50_de_rma,"[5 8 7 1 4 0 2 4 2 0 0 0 8 8 8 2 1 1 0 9 8 2 8 3 3 3 0 3 8 3 3 3 7 3 8 3 8
 3 7 3 2 3 4 3 2 0 8 8 6 2]",422,66,3,70,352
,,max_set_similairy,10,6,poly,word-based,n50_de_rma,"[2, 5, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 0]",1456,118,2,18,1438
,,max_set_similairy,10,10,poly,sentence-based,n50_de_rma,"[5 4 9 2 3 4 1 3 1 6 4 6 4 4 4 1 2 2 6 7 4 1 4 0 0 0 4 0 4 0 0 0 9 0 4 0 4
 0 9 0 1 0 3 0 1 9 4 4 8 1]",468,64,3,72,396
,,max_set_similairy,10,6,linear,word-based,n50_de_rma,"[4, 4, 3, 1, 2, 1, 4, 4, 5, 3, 3, 3, 0, 0, 1, 1, 1, 1, 0, 4, 1, 1, 1, 1, 1, 1, 1, 1, 3, 5, 1, 1, 1, 1, 1, 1, 1, 1, 4, 0, 1, 5, 3, 1, 3, 1, 3, 1, 1, 1]",882,82,5,54,828
,,max_set_similairy,10,10,linear,sentence-based,n50_de_rma,"[3 1 2 4 2 1 1 2 1 7 1 8 1 1 1 1 4 4 0 9 1 1 1 2 2 2 1 2 1 2 2 2 2 2 1 2 1
 2 2 2 1 2 5 2 1 1 1 1 6 1]",788,86,1,50,738
,,max_set_similairy,10,9,cosine,word-based,n50_de_rma,"[2, 5, 1, 4, 8, 8, 4, 2, 6, 5, 2, 7, 2, 2, 9, 8, 1, 2, 0, 2, 1, 1, 1, 1, 5, 1, 5, 4, 2, 8, 1, 5, 8, 5, 4, 2, 6, 2, 2, 1, 4, 8, 8, 1, 2, 2, 2, 2, 5, 8]",482,62,5,74,408
,,max_set_similairy,10,10,cosine,sentence-based,n50_de_rma,"[4 9 9 5 1 3 0 1 6 8 0 2 9 9 9 0 5 5 7 8 0 0 6 3 3 3 0 3 9 3 3 3 4 3 9 3 9
 3 6 3 0 3 1 3 0 6 9 9 8 0]",434,64,3,72,362
,,max_set_similairy,12,10,nearest_neighbors,word-based,n50_de_rma,"[10, 3, 5, 5, 2, 6, 6, 3, 3, 0, 8, 9, 2, 2, 9, 0, 11, 3, 0, 3, 5, 5, 5, 2, 3, 2, 2, 5, 8, 7, 0, 3, 6, 2, 0, 2, 7, 5, 10, 0, 5, 7, 0, 2, 8, 5, 8, 3, 5, 6]",376,52,4,84,292
,,max_set_similairy,12,12,nearest_neighbors,sentence-based,n50_de_rma,"[ 3  4  6  0  2  5  7  2  9  3  8  3  4  0  0  7  2  2  3  3  7  7  9 11 11
  1  8 11  4  1  1 11  6 11  4  5  4 10  6  1  4  5  2  5  7  9  4  4  3  7]",282,52,4,84,198
,,max_set_similairy,12,9,precomputed,word-based,n50_de_rma,"[2, 2, 9, 0, 9, 9, 2, 9, 11, 8, 11, 3, 2, 2, 3, 2, 3, 3, 0, 9, 1, 1, 1, 0, 11, 0, 0, 6, 11, 0, 1, 9, 9, 5, 1, 0, 9, 2, 2, 2, 2, 0, 2, 2, 11, 1, 11, 9, 5, 9]",410,64,6,72,338
,,max_set_similairy,12,12,precomputed,sentence-based,n50_de_rma,"[ 7  2  6  9  6  8  2  6 10  0  4  5  1  3  1 11 11  0  8  0 11  2  1  4  4
  1  4  3  2  5  1  3  6  3  2  1  2  2  1  1  4  3  6  1  4  3  1  1  0  4]",344,54,3.5,82,262
,,max_set_similairy,12,6,rbf,word-based,n50_de_rma,"[8, 2, 2, 2, 2, 11, 10, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 11, 2, 2, 2, 2, 2, 8, 0, 2, 2, 9, 0, 2, 2, 2, 2, 0, 11]",1076,90,2.5,46,1030
,,max_set_similairy,12,12,rbf,sentence-based,n50_de_rma,"[ 1  8  1  1  1  4  6  1  1  1 11  1  2  5  6  3  1  1  1  1 11  3  5  0  9
  0  7  9 10  0  0  9  1  9  8  4  8  7  5  0  3  4  1  4  3  5  2  2  1  6]",382,52,3.5,84,298
,,max_set_similairy,12,6,sigmoid,word-based,n50_de_rma,"[9, 2, 1, 10, 0, 2, 1, 1, 2, 2, 2, 2, 1, 2, 10, 2, 2, 0, 0, 1, 10, 2, 1, 0, 2, 0, 2, 1, 2, 2, 2, 11, 2, 2, 0, 1, 1, 1, 9, 1, 1, 2, 2, 0, 2, 2, 2, 2, 10, 2]",774,76,5.5,60,714
,,max_set_similairy,12,12,sigmoid,sentence-based,n50_de_rma,"[ 2  2  2  2  2  1  2  2  2  2  2  2  2  2  2  2  2  2 11  2  2  2  2  9  5
  3  2  1  2  4 10  0  2  2  2  0  2  7  2  8  2  2  2  6  2  2  2  2  2  2]",1366,78,1,58,1308
,,max_set_similairy,12,7,polynomial,word-based,n50_de_rma,"[8, 8, 1, 9, 6, 8, 8, 1, 8, 8, 8, 8, 8, 8, 8, 8, 3, 1, 0, 8, 8, 1, 8, 1, 8, 5, 8, 1, 8, 8, 8, 8, 8, 8, 5, 8, 8, 8, 8, 3, 1, 8, 1, 8, 8, 6, 8, 6, 1, 8]",1088,86,2,50,1038
,,max_set_similairy,12,12,polynomial,sentence-based,n50_de_rma,"[11  1  4  2  0  4  9  7  9 10  1 10  1  1  1  9  5  2 10  8  1  9  6  4  4
  4  1  4  1  4  4  4  6  4  1  4  1  4  6  4  9  4  3  4  9  6  1  1 10  9]",472,62,1.5,74,398
,,max_set_similairy,12,7,poly,word-based,n50_de_rma,"[0, 9, 9, 0, 0, 3, 9, 9, 3, 0, 9, 4, 0, 0, 9, 0, 0, 9, 0, 11, 5, 5, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 3, 0, 9, 0, 0, 0, 0, 0, 0, 9, 9, 0, 9, 0, 9, 6, 0, 3]",944,70,2,66,878
,,max_set_similairy,12,12,poly,sentence-based,n50_de_rma,"[ 5  1  8  0  6  1 11  9 11 10  1 10  1  1  1 11  3  0 10  7  1 11  1  2  2
  2  1  2  1  2  2  2  8  2  1  2  1  8  8  2 11  2  4  2 11  1  1  1 10 11]",460,68,1.5,68,392
,,max_set_similairy,12,9,linear,word-based,n50_de_rma,"[2, 5, 2, 0, 2, 5, 9, 2, 3, 9, 2, 9, 7, 1, 2, 0, 9, 7, 0, 7, 1, 1, 1, 0, 5, 5, 5, 5, 2, 3, 2, 2, 5, 2, 2, 2, 5, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 8, 4, 5]",566,80,4,56,510
,,max_set_similairy,12,12,linear,sentence-based,n50_de_rma,"[10  4  0  6  0  4  4  3  4  9  4 11  4  4  4  4  1  6  8  2  4  4  4  0  0
  0  4  0  4  0  0  0  0  0  4  0  4  0  0  0  4  0  5  0  4  0  4  4  7  4]",754,80,1,56,698
,,max_set_similairy,12,10,cosine,word-based,n50_de_rma,"[0, 5, 1, 11, 1, 4, 4, 1, 11, 3, 1, 1, 6, 1, 0, 1, 3, 1, 0, 1, 8, 0, 0, 1, 2, 1, 4, 0, 1, 4, 1, 1, 4, 11, 1, 0, 7, 0, 0, 0, 3, 4, 4, 0, 1, 0, 1, 7, 3, 4]",542,62,2.5,74,468
,,max_set_similairy,12,12,cosine,sentence-based,n50_de_rma,"[11  2  1  5  6 10  0  6  7  3  2  9  2  1  2  0  5  5  8  3  0  2  1  4  4
  4  0  4  2  4  4  4 11  4  2  4  2  4  1  4  0  4  6  4  0  1  2  2  3  0]",386,64,3,72,314
,,max_set_similairy,14,10,nearest_neighbors,word-based,n50_de_rma,"[9, 9, 3, 9, 3, 5, 3, 3, 11, 6, 9, 3, 3, 3, 11, 9, 0, 6, 0, 12, 10, 9, 3, 2, 2, 2, 3, 3, 9, 3, 2, 6, 5, 12, 9, 7, 7, 3, 9, 3, 3, 3, 2, 3, 9, 0, 9, 2, 7, 5]",470,62,3,74,396
,,max_set_similairy,14,14,nearest_neighbors,sentence-based,n50_de_rma,"[ 0 12 10 13  5  8  3  5 11  0  2  0  4 12 12  3 13 13  0  0  7  4  6  1  1
  8  7  1  4  9  9  1 10  1  2  8  2  9 10  9  4  8  5  8  4  6  4  4  0  3]",238,56,3,80,158
