Unique ID,Text: Verbatim
3CCZ6YKWR8ULOLZTW85A1551M0059M,"Combine google glasses with facial recognition, so that the glasses tell you the names of everyone you see"
3CCZ6YKWR8ULOLZTW85A1551M0295S,We have alot of public trails it would be nice to have a big wheeler or large golf cart that could get us to the trails and back. I think more people would use them if they had a way to get there and could be picked up if they got tired etc.
3CCZ6YKWR8ULOLZTW85A1551M0359P,make more busses available with more bicycle carrying capacity
3CCZ6YKWR8ULOLZTW85A1551MD095G,"I live in a small, rural town.  I think a little van/bus that drove around town would get most people where they wanted to go. 
These are people that couldn't walk or ride a bike, of course.  We have flat land, and lots of sidewalks, so I see a small bus, constantly circulating as a good answer."
3CCZ6YKWR8ULOLZTW85A1551MIQ59C,"I believe a rail car in the middle of the road would be great to take you from one part of the city to the other. This would obey normal traffic rules, but would be a no to low cost solution to transportation that would also drastically decrease DUI and traffic incidents due to alcohol."
3CCZ6YKWR8ULOLZTW85A1551MQK95Q,"Although nationwide there has been a rise in alternative fuel sources, there is absolutely no support for that in my city. I think there should be an alternative fueling station installed to get people interested in adopting these technologies, and to show local support for the progressive idea."
3CFJTT4SXU1TMQ6FOVQKCII0W13I7S,My neighborhood has no transportation system. So a simple bus would help.
3CFJTT4SXU1TMQ6FOVQKCII0W1DI72,"A tax write-off for driving strangers to work.  This way, the stranger doesn't have to pay for the ride, the person driving still gets ample benefit for dropping someone off on the way to their job and the like.  There could be a little schedule online you fill out saying where you're going, and at what time.  
People who are interested in being helpful can go to this site, find out whats on their way, and scoop up the people.  Think uber, but instead of money, just get a dollar or two back on your taxes for every single person you pick up.
You'd be able to rate the drivers, and in order for them to be eligible for the write off, they'd need to maintain a high rating.  If anyone abuses it, or misses picking people up, they are barred from using it for a few months."
3CFVK00FWMWC8R0GQOI5YKAWI426L4,Carpooling: An app can be developed that gives location and destination and time of departure so that people in proximity can click in app to book their seat in the going car.
3CFVK00FWMWC8R0GQOI5YKAWI7ML69,"I think that something that would dramatically improve public transport is by having an app or some kind of network in place where people at bus stops check in with a card or something to pay for rides so that bus drivers know if there's anyone at a stop ahead of time. This would allow for a dramatic increase in overall efficiency by reducing the need to stop at stops that no one wants to get on or off at. More importantly I think that it would be safer if drivers didn't have to visually scan to see if there was anyone who wanted to get on the bus, especially at night when it is dark and difficult to see potential passengers. Having a dashboard that notifies if there are new passengers at the next stop wherever the bus is in the city would go a long way to improving overall travel times and improving the overall efficiency of public transit by being more efficient volume wise."
3CFVK00FWMWC8R0GQOI5YKAWIEFL6G,Have an app for parents of kids who go to the same school where they can carpool and share rides to the same events. I live in a climate where these is severe weather so telling people to walk and ride bikes is only good in the summer!
3CFVK00FWMWC8R0GQOI5YKAWIG96LZ,"I would build a network of roads above the ground that are all made specifically for buses and train systems.  Instead of having to deal with the car traffic, it would be rewarded to take the public system and it would be very fast.  It also would have very few stops so you could get to your destination faster"
3CFVK00FWMWC8R0GQOI5YKAWIPT6L1,we have a unique opportunity to leave for the next generation a transportation system better than the one we inherited.
3CFVK00FWMWC8R0GQOI5YKAWIW9L6A,"A more affordable public transit (or shuttle bus) that is crowdsourced/crowdfunded and takes passengers anywhere within a certain radius (e.g. 30 mile radius, etc.)."
3CFVK00FWMWC8R0GQOI5YKAWIWEL6F,"I like the idea of transportation via crowdsharing of bicycles. There's something like that already in my city, but you can only pick up the bikes in certain areas. I wish there was a way to share bicycles via an app like Lyft or Uber, when someone is done with the bike you can pick it up near them when you are in the area."
3CN4LGXD5YZIT331QFEGVUSEV45Y4W,"There should be personal cheap, reliable helicopters/aircraft that a person can use to avoid traffic and travel to their desired location."
3CN4LGXD5YZIT331QFEGVUSEVIG4Y5,"I wish we could get treadmill bikes. I saw a quick video of one invented in the U.K. I think. You walk on it and that powers a motor so you can move quickly even if you are just walking. We have many runners and walkers in our city, but only on trails or parks. If you could use them on the streets to actually get places it would be wonderful. You would also have to add some sort of safe parking places so they don't get stolen as I'm not sure you can lock them up."
3CN4LGXD5YZIT331QFEGVUSEVIP4YE,Transportation that would allow people to rent out electric self driving cars. This would let people have cars pick them up at whatever location they want and have the car autonomously drive to their destination. Similar to a fleet of self driving electric taxis. This would greatly reduce the cost of transportation in my opinion because people would not have to buy cars but could rather rent or lease them.
3CN4LGXD5YZIT331QFEGVUSEVSPY4S,"An alternative transport that would be excellent would be a monorail in my city.  It could be run with electricity, with many train cars, and go along the main north south route.  You could get almost anywhere in quickly and easily if it went along that route."
3CN4LGXD5YZIT331QFEGVUSEVVGY4P,"Develop flying cars and use those, or use cars that can extend up vertically to go above normal cars."
3CN4LGXD5YZIT331QFEGVUSEVVIY4R,"I imagine a train line that rings the entire city, with interstitial lines to service the downtown areas."
3COPXFW7XCN9YR03KK5DPKOYO0WPKH,"Alternative energy powered vehicles. Using electricity, sunlight, and other renewable sources can be beneficial to society. Imagine if every car, motorcycle, bus, stopped using gas."
3COPXFW7XCN9YR03KK5DPKOYO7DKP7,"I was thinking of underground tunnels that you could access from certain points -- not for a subway. Instead, you get in the tunnels and you have the option to take various tunnels to certain destinations using your preferred mode of transportation: razor scooter, roller-blades, running/walking. You can check out a scooter at an entrance, drop it off at your destination. that way you never have to bring it with you, the entrances would have them on hand. or you can just run/walk if you want and it would be out of the cold/hot/rain/snow/sun, etc..."
3COPXFW7XCN9YR03KK5DPKOYOC2PKB,"A transportation system would include wide use of self-driving cars to facilitate efficiency and safety. Cars may be privately owned, or there may be a pay-as-you go or contract type system if you do not wish to own a vehicle. There would also be a total bike lane system for those who prefer to ride bicycles. The bike lanes would be much safer than what exists now."
3COPXFW7XCN9YR03KK5DPKOYOF9KPJ,I live in the suburbs so all the rail lines converge on the central city. It would be nice if there was a light rail system that linked the different major suburbs together. You could connect it to the lines going to the city and across the country.
